id,win_date,account_name,salesforce_accountid,rep_name,opportunity_name,opportunity_stage,gtmx_team,account_prospecting_notes,opportunity_type,opportunity_software_mrr,line_items
f1696f74238ded48976f9ae9ba51a826,2026-02-27,Deja Brew at The Pines,001PV00002hIt99YAC,Maria Floyd,Amendment for contract #00775036,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),0.0,"Epson TM-M30ii Receipt Printer with Wireless Dongle ($0.00), Thermal Printer ($0.00)"
924351306ab46e84edbecb73026cea2d,2026-02-27,Blue Hummingbird Coffee Pop Up,001PV00002wpE6aYAE,Julian Boecking,Blue Hummingbird Coffee Pop Up - SMB POS - New Business,18. Live,Guest Pro,,New Business,258.0,"4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), API Monthly Subscription ($22.50), Advanced Restaurant Management ($22.50), Cellular for Toast Go Monthly Subscription ($60.00), Epson L90's Assembly ($151.75), Existing Concept Menu Carry Over ($0.00), Handheld Monthly Software Subscription ($90.00), Label Sticky Printer ($0.00), Onboarding Recap ($0.00), Restaurant Management ($0.00), Self Install ($0.00), Software Monthly Subscription ($63.00), Toast Classroom Live and On-Demand ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi + Cellular (US) ($711.85), Toast Restaurant Management Essentials ($0.00)"
f921f49030aadf77c31cf9e39ed7a4a8,2026-02-27,,001PV00002x1a1fYAA,Madison Matthews,Phinology Coffee Autogenerated POS Payroll,9. Agreement Sent,Guest Pro,,Payroll,90.0,"Payroll ($0.00), Payroll Essentials Onboarding ($187.50), Toast Payroll Essentials ($90.00)"
94198adc6f289303aa332ecef1309304,2026-02-27,69 Lounge,001PV00002bYrC6YAK,Cole Lelli,69 Lounge - KDS Software,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),35.0,Kitchen Display Screen Monthly Subscription ($35.00)
ac76dd3fe4f644e99bb2358a09cbfc66,2026-02-27,Travelers Table,0013c00001o6deQAAQ,Cole Lelli,Amendment for contract #00689372,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),175.77,"Inventory Management ($31.50), Invoice Automation ($112.77), Recipe Costing ($31.50), Sync ($0.00), xtraCHEF ($0.00), xtraCHEF Pro ($0.00)"
3097b684bb4a7a1b6a2eaf7203118014,2026-02-27,BowlesBoyz Bbq Up The Creek,0014W00002hEgweQAC,Emma Wiley,BowlesBoyz Bbq Up The Creek - Customer Upsell + Software,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),0.0,"Branded Mobile App Subscription ($0.00), Digital Storefront ($0.00), Digital Storefront Pro Upgrade ($0.00), Local by Toast ($0.00), Local by Toast ($0.00), Online Ordering Monthly Subscription ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Premium ($0.00), UberEats Integration ($0.00)"
7d35a4d27010c8fee6aad1a3145d894b,2026-02-27,FamousBoy Pizza,001PV00002uQW4bYAG,Kelly Sendek,FamousBoy Pizza,16. Closed - Onboarded,Guest Pro,,New Business,206.25,"14"" Flex 3 KDS (Countertop) ($419.40), 3rd Party Delivery ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), API Monthly Subscription ($12.50), Access Points ($0.00), Advanced Restaurant Management ($12.50), Digital Storefront ($0.00), DoorDash Integration ($0.00), GrubHub Integration ($0.00), Kitchen Display Screen Monthly Subscription ($29.75), Local by Toast ($0.00), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($75.00), Printing Hub (US) ($113.40), Pronto 8 Port Switch POE ($124.50), Pronto Indoor Access Point w/ POE Injector (NA) ($0.00), Pronto Router ($0.00), Restaurant Management ($0.00), Routers ($0.00), Self Install ($0.00), Self-Built Menu ($0.00), Software Monthly Subscription ($76.50), Switches ($0.00), Third Party Delivery Integrations Package ($0.00), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Flex KDS 14"" G3 ($0.00), Toast Flex Receipt Printer G3 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($359.40), Toast Restaurant Management Essentials ($0.00), Toast Welcome Kit ($0.00), UberEats Integration ($0.00)"
fcf04826091d082207b0398d0e950524,2026-02-27,Meridian Street Cafe' & Bar,001C000001Xlx40IAB,Sara Geiken,Meridian Street Cafe' & Bar - KDS,Closed - Lost,Guest Pro,,Existing Business (Upsell),70.0,"22"" Toast Flex for Kitchen with Wall Mount ($1798.20), Kitchen Display Screen Monthly Subscription ($70.00), Toast Flex KDS 22"" G2 ($0.00)"
1a0c749df230256f5c2045c7f6c9175f,2026-02-27,Domo Sushi,0014W000037YVo8QAG,Austin Story,Amendment for contract #00775435,14. Closed - Sent to Onboarding,Guest Pro,"7/10- 80% sure they use Clover, no OO",Existing Business (Upsell),25.0,"14"" Flex 3 Terminal w/ Toast Tap (DA), Printing Hub ($0.00), Additional Tablet Monthly Software Subscription ($25.00), Toast Flex Terminal 14"" G3 ($0.00)"
ab490d066283723ee94ff382e5692d5e,2026-02-27,Coca,001PV00002juprNYAQ,Maigan Lennon,Coca - SMB POS - New Business,16. Closed - Onboarded,Guest Pro,,New Business,187.5,"14"" Flex 3 Terminal w/ Toast Tap (DA), Printing Hub, Cash Drawer ($0.00), 22"" Toast Flex for Kitchen with Wall Mount ($0.00), 4-Course Onboarding - Optional Add-Ons ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Access Points ($0.00), Handheld Monthly Software Subscription ($125.00), Kitchen Display Screen Monthly Subscription ($17.50), Kitchen Impact Printer ($0.00), Menu Template ($62.50), Onboarding Recap ($0.00), Onsite Install ($800.00), Pronto 24 Port Switch POE ($0.00), Pronto Indoor Access Point w/ POE Injector (NA) ($0.00), Pronto Router ($0.00), Routers ($0.00), Software Monthly Subscription ($45.00), Switches ($0.00), Toast Classroom Live and On-Demand ($0.00), Toast Flex KDS 22"" G2 ($0.00), Toast Flex Terminal 14"" G3 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($0.00), Toast Kitchen Printer ($0.00), Toast Welcome Kit ($0.00)"
14348a42de2f7890392bb53e3336a93e,2026-02-27,Happy Sushi II,001PV00002wUUmMYAW,Jamison Mares,Happy Sushi II - SMB POS - New Business,16. Closed - Onboarded,Guest Pro,,New Business,293.5,"14"" Flex 3 Terminal w/ Toast Tap (DA), Printing Hub, Cash Drawer ($528.66), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Access Points ($0.00), Digital Storefront ($0.00), Existing Concept Menu Carry Over ($0.00), Gift Card Program Monthly Subscription ($45.00), Handheld Monthly Software Subscription ($100.00), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Marketing ($0.00), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($67.50), Pronto 8 Port Switch POE ($93.28), Pronto Indoor Access Point w/ POE Injector (NA) ($156.58), Pronto Router ($126.99), Routers ($0.00), Software Monthly Subscription ($81.00), Switches ($0.00), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Flex Terminal 14"" G3 ($0.00), Toast Kitchen Printer ($484.80), Toast Welcome Kit ($0.00), Virtual-Led Install ($150.00)"
1876c207ef3553e6fc1fec14fd3258cc,2026-02-27,The Good Life,0014W00003CMsWIQA1,Maigan Lennon,The Good Life-,16. Closed - Onboarded,Guest Pro,,New Business,717.6,"14"" Flex 3 KDS (Wall Mount) ($0.00), 14"" Flex 3 Terminal w/ Toast Tap (DA), Printing Hub ($0.00), 14"" Flex 3 Terminal w/ Toast Tap (DA), Printing Hub, Cash Drawer ($0.00), 3rd Party Delivery ($0.00), 4-Course Onboarding - Optional Add-Ons ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Access Points ($0.00), Additional Tablet Monthly Software Subscription ($100.00), Branded Mobile App Subscription ($75.00), Digital Storefront ($0.00), Digital Storefront Pro Upgrade ($37.00), DoorDash Integration ($24.00), Gift Card Program Monthly Subscription ($37.50), GrubHub Integration ($24.00), Handheld Monthly Software Subscription ($100.00), Kitchen Display Screen Monthly Subscription ($0.35), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Loyalty Program Monthly Subscription ($37.50), Marketing ($0.00), Marketing Monthly Subscription ($56.25), Menu Template ($62.50), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($37.50), Onsite Support ($750.00), Pronto 24 Port Switch POE ($0.00), Pronto Indoor Access Point w/ POE Injector (NA) ($0.00), Pronto Router ($0.00), Routers ($0.00), SMS Marketing Base Subscription - 500 Monthly Texts ($7.50), Scheduling Pro ($35.00), Software Monthly Subscription ($45.00), Switches ($0.00), Team Management ($0.00), Third Party Delivery Integrations Package ($0.00), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Premium ($0.00), Toast Flex KDS 14"" G3 ($0.00), Toast Flex Terminal 14"" G3 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($0.00), Toast Kitchen Printer ($0.00), Toast Marketing Essentials ($0.00), Toast Tables ($0.00), Toast Tables (Waitlist) ($37.50), Toast Team Management Essentials ($0.00), Toast Tips Manager ($39.50), Toast Welcome Kit ($0.00), UberEats Integration ($24.00), Virtual-Led Install ($125.00)"
32521463210aba71f674154f1fa3b05f,2026-02-27,Paseo Restaurant,001PV00002HAWbiYAH,Aidan Smyth,Paseo Restaurant - SMB POS - New Business,16. Closed - Onboarded,Guest Pro,,New Business,1019.15,"14"" Flex 3 KDS (Countertop) ($369.77), 14"" Flex 3 KDS (Wall Mount) ($179.60), 14"" Flex 3 Terminal w/ Toast Tap (DA), Printing Hub, Cash Drawer ($586.66), 3rd Party Delivery ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), API Monthly Subscription ($25.00), Access Points ($0.00), Additional Tablet Monthly Software Subscription ($50.00), Advanced Restaurant Management ($25.00), Digital Storefront ($0.00), Handheld Monthly Software Subscription ($200.00), Kitchen Display Screen Monthly Subscription ($105.00), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Menu Build: Completed by Toast ($250.00), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($75.00), Onsite Install ($400.00), POE Injector (NA) ($10.05), Payroll ($0.00), Payroll Essentials Onboarding ($250.00), Printing Hub (US) ($49.99), Pronto 24 Port Switch POE ($131.99), Pronto Indoor Access Point w/ POE Injector (NA) ($55.28), Pronto Outdoor Access Point w/ POE Injector (NA) ($57.93), Pronto Router ($89.67), Restaurant Management ($0.00), Routers ($0.00), Scheduling Pro ($70.00), Software Monthly Subscription ($90.00), Stands ($0.00), Switches ($0.00), Team Management ($0.00), Toast Advertising Essentials ($0.15), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Flex KDS 14"" G3 ($0.00), Toast Flex Receipt Printer G3 ($0.00), Toast Flex Terminal 14"" G3 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($633.74), Toast Kitchen Printer ($179.33), Toast Payroll Essentials ($270.00), Toast Restaurant Management Essentials ($0.00), Toast Team Management Essentials ($0.00), Toast Tips Manager ($79.00), Toast Welcome Kit ($0.00), UberEats Integration ($30.00), Universal Counter-Wall-Pole Terminal Mount Kit ($20.90)"
e65062b0de2dd8499bbe3dfa423b0163,2026-02-27,Fresh N Fast Salads - NEW,001PV00002wmoMjYAI,Madison Matthews,Fresh N Fast Salads  Food Truck - NEW,16. Closed - Onboarded,Guest Pro,,New Business,363.15,"4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Digital Storefront ($0.00), Gift Card Program Monthly Subscription ($40.00), Handheld Monthly Software Subscription ($50.00), Local by Toast ($0.00), Loyalty Program Monthly Subscription ($40.00), Marketing ($0.00), Marketing Monthly Subscription ($60.00), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($75.00), SMS Marketing Base Subscription - 500 Monthly Texts ($8.00), Self Install ($0.00), Self-Built Menu ($0.00), Software Monthly Subscription ($90.00), Toast Advertising Essentials ($0.15), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Marketing Essentials ($0.00)"
35386463f3dbfb87dd52ddb4d3c4a452,2026-02-27,Public Square Coffee House,0014W00003CNcoGQAT,Carlita Jimenez,Amendment for contract #00673625,Open,Guest Pro,,Existing Business (Upsell),0.0,
572ba6fbaca4d46c0a305490e86fdb57,2026-02-27,,001PV00002x0xGPYAY,Ryan Nordquist,PA Farm Markets-,Closed - Lost,Guest Pro,,New Business,0.0,
6d18eb68f525895f843648c70bf65a7a,2026-02-27,,001PV00002odfboYAA,Aidan Smyth,Fidel's Little Mexico [SMB Parent],Closed - Lost,Guest Pro,,New Business,0.0,
065aac887a3621124e068a4421334e71,2026-02-27,Hydout Cafe - Farmers Market,001PV00002wUBV3YAO,Jake Baccay,Hydout Cafe - Farmers Market - SMB POS - New Business,16. Closed - Onboarded,Guest Pro,,New Business,120.0,"22"" Toast Flex Kiosk with Counter Stand and Toast Tap (Direct Attach) ($344.70), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Cellular for Toast Go Monthly Subscription ($20.00), Existing Concept Menu Carry Over ($0.00), Kitchen Display Screen Monthly Subscription ($28.00), Onboarding Recap ($0.00), Self Install ($0.00), Software Monthly Subscription ($72.00), Toast Classroom Live and On-Demand ($0.00), Toast Flex Kiosk 22"" G2 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi + Cellular (US) ($224.70), Toast Go® 3 Handheld - WiFi Only (US) ($179.70)"
dbfb4032b07a49934f5704bb07e7315c,2026-02-27,Thai Cottage - Westheimer,001PV00001KjwruYAB,Cole Lelli,Thai Cottage - Westheimer- C&E pro/ Ads,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),99.0,"Catering and Events ($0.00), Toast Advertising Essentials ($0.00), Toast Catering and Events ($56.57), Toast Catering and Events Management Pro ($0.00), Upgrade to Toast Catering and Events Pro ($42.43)"
0e2d68d9b9ab8bfc114e4ddc8d53db2b,2026-02-27,Battlefield Social - Parent Account,001PV00001YIT7XYAX,Katie Kabbes,Battlefield Social - Parent Account - Payroll - Parent,Closed Won,Guest Pro,,Payroll,540.0,"Payroll ($0.00), Payroll Essentials Onboarding ($250.00), Toast Payroll Essentials ($540.00)"
e6015ca525339636a8419373322a4ef2,2026-02-27,Lazy Lane Restaurant,001PV000029akB0YAI,Cole Lelli,Lazy Lane Restaurant - Customer Upsell + Software,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),0.0,"Digital Storefront ($0.00), Local by Toast ($0.00), Online Ordering Monthly Subscription ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), UberEats Integration ($0.00)"
b25bf00c463d4ae6792b92315910a431,2026-02-27,GELSOSOMO'S,001PV00002vjZW1YAM,Kitty Bogdan,GELSOSOMO'S,16. Closed - Onboarded,Guest Pro,,New Business,898.01,"14"" Flex 3 Terminal w/ Toast Tap (DA), Printing Hub, Cash Drawer ($0.00), 22"" Toast Flex for Kitchen with Counter Stand (NA) ($0.00), 3rd Party Delivery ($0.00), 4-Course Onboarding - Optional Add-Ons ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Access Points ($0.00), Additional Tablet Monthly Software Subscription ($20.00), Digital Storefront ($0.00), Digital Storefront Pro Upgrade ($74.00), First-Day Support ($225.00), Gift Card Conversion: Completed by Toast ($0.00), Gift Card Program Monthly Subscription ($50.00), Handheld Monthly Software Subscription ($250.00), Inventory Management ($32.08), Invoice Automation ($114.85), Kitchen Display Screen Monthly Subscription ($35.00), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Loyalty Conversion: Completed by Toast ($0.00), Loyalty Program Monthly Subscription ($50.00), Marketing ($0.00), Marketing Monthly Subscription ($75.00), Menu Template ($62.50), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($75.00), Pronto 24 Port Switch POE ($0.00), Pronto Indoor Access Point w/ POE Injector (NA) ($0.00), Pronto Router ($0.00), Recipe Costing ($32.08), Routers ($0.00), SMS Marketing Base Subscription - 500 Monthly Texts ($10.00), Software Monthly Subscription ($50.00), Switches ($0.00), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Pro ($0.00), Toast Flex KDS 22"" G2 ($0.00), Toast Flex Terminal 14"" G3 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($0.00), Toast Kitchen Printer ($0.00), Toast Marketing Essentials ($0.00), Toast Mobile Order & Pay ($0.00), Toast Welcome Kit ($0.00), UberEats Integration ($30.00), Virtual-Led Install ($125.00), xtraCHEF ($0.00), xtraCHEF Invoice Automation Onboarding ($150.00), xtraCHEF Pro ($0.00), xtraChef Recipe and Inventory Onboarding ($225.00)"
dce78979f36fff73f00c7c42f3f0b60b,2026-02-27,Thai Cottage- Woodlands,001PV00001KjkU7YAJ,Cole Lelli,Thai Cottage- Woodlands- C&E pro/ Ads,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),99.0,"Catering and Events ($0.00), Toast Advertising Essentials ($0.00), Toast Catering and Events ($56.57), Toast Catering and Events Management Pro ($0.00), Upgrade to Toast Catering and Events Pro ($42.43)"
fcddefddf662b2ce018d89007ec58b48,2026-02-27,,001C000001fnuD3IAI,Madison Matthews,Cody's La Jolla,Closed - Lost,Guest Pro,,New Business,0.0,
854b026092c1a87a39b1f8452b729d0d,2026-02-27,Empire State Jazz Cafe,0014W00002xe48RQAQ,Cole Lelli,Amendment for contract #00719431,Closed - Lost,Guest Pro,,Existing Business (Upsell),75.0,"Digital Storefront ($0.00), Local by Toast ($0.00), Online Ordering Monthly Subscription ($75.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00)"
74efe062b02ded29c55d1bff0e8b5274,2026-02-27,Empire State Jazz Cafe,0014W00002xe48RQAQ,Cole Lelli,Empire State Jazz Cafe - Customer Upsell + Software,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),0.0,"Digital Storefront ($0.00), Local by Toast ($0.00), Online Ordering Monthly Subscription ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), UberEats Integration ($0.00)"
f6862383d9df81c3ce18da1a2dedf1ab,2026-02-27,Eastern Carolina BBQ,001PV00002tEzKiYAK,Mat Szabo,Eastern Carolina BBQ,16. Closed - Onboarded,Guest Pro,,New Business,249.95,"22"" Toast Flex Kiosk with Counter Stand and Toast Tap (Direct Attach) ($287.25), 22"" Toast Flex for Kitchen with Counter Stand (NA) ($249.75), 3rd Party Delivery ($0.00), 4-Course Onboarding - Optional Add-Ons ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Access Points ($0.00), Digital Storefront ($0.00), DoorDash Integration ($0.00), First-Day Support ($225.00), Guided Guest Activation ($125.00), Handheld Monthly Software Subscription ($0.00), Hardware Accessories ($0.00), Kiosk Monthly Subscription ($35.00), Kitchen Display Screen Monthly Subscription ($19.95), Local by Toast ($0.00), Menu Template ($125.00), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($75.00), Pronto 8 Port Switch POE ($0.00), Pronto Indoor Access Point w/ POE Injector (NA) ($0.00), Pronto Router ($0.00), Routers ($0.00), Self Install ($0.00), Software Monthly Subscription ($90.00), Switches ($0.00), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Flex KDS 22"" G2 ($0.00), Toast Flex Kiosk 22"" G2 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($149.75), Toast Go® 3 Handheld Protective Case (Peppercorn Gray Color) ($0.00), Toast Welcome Kit ($0.00), UberEats Integration ($30.00)"
e0c7fba18cf1a6ef442ec6a97a6e175c,2026-02-27,The Grill,001PV00002qzyI3YAI,Mat Szabo,The Grill,16. Closed - Onboarded,Guest Pro,,New Business,356.0,"14"" Flex 3 Terminal w/ Toast Tap (DA), Printing Hub ($100.90), 14"" Flex 3 Terminal w/ Toast Tap (DA), Printing Hub, Cash Drawer ($110.90), 22"" Toast Flex for Kitchen with Wall Mount ($99.90), Access Points ($0.00), Additional On Site Toast Contractor ($500.00), Additional Onboarding Products ($0.00), Additional Tablet Monthly Software Subscription ($40.00), Core Implementation - 3+ Tablets ($0.00), Core Onboarding ($0.00), Digital Storefront ($0.00), Gift Card Program Monthly Subscription ($15.00), Guided Guest Activation ($125.00), Handheld Monthly Software Subscription ($80.00), Kitchen Display Screen Monthly Subscription ($25.00), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Marketing ($0.00), Online Ordering Monthly Subscription ($75.00), Payroll ($0.00), Payroll Essentials Onboarding ($250.00), Pronto 8 Port Switch POE ($37.35), Pronto Indoor Access Point w/ POE Injector (NA) ($31.35), Pronto Router ($50.85), Routers ($0.00), Software Monthly Subscription ($72.00), Switches ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Flex KDS 22"" G2 ($0.00), Toast Flex Terminal 14"" G3 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($119.80), Toast Kitchen Printer ($33.90), Toast Payroll Essentials - Monthly Software Minimum per Location ($49.00), Toast Welcome Kit ($0.00)"
4df329dc0bff544b940dcf6d8d9cc36f,2026-02-27,Traveler's Cart,001PV00000dVF2jYAG,Cole Lelli,Traveler's Cart - xtraChef Essentials Demo,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),112.77,"Invoice Automation ($112.77), xtraCHEF ($0.00), xtraCHEF Essentials ($0.00)"
6e0c2cb76f616bff2b7a29f1ad795f22,2026-02-27,,001PV00002uNXwTYAW,Tommie Purser,Iron Mike Cafe - SMB POS - New Business,Closed - Lost,Guest Pro,,New Business,0.0,
990516faa00a410324020f01ddf055eb,2026-02-27,Yummy Hibachi,001PV00002vvqEYYAY,Tommie Purser,Yummy Hibachi,16. Closed - Onboarded,Guest Pro,,New Business,400.5,"14"" Flex 3 Terminal w/ Guest Display, Toast Tap (OC), Printing Hub, Cash Drawer, MSR ($226.46), 22"" Toast Flex for Kitchen with Wall Mount ($86.41), 3rd Party Delivery ($0.00), 4-Course Onboarding - Optional Add-Ons ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Additional Tablet Monthly Software Subscription ($42.50), Digital Storefront ($0.00), Digital Storefront Pro Upgrade ($55.50), DoorDash Integration ($30.00), First-Day Support ($225.00), GrubHub Integration ($30.00), Kitchen Display Screen Monthly Subscription ($29.75), Local by Toast ($0.00), Menu Build: Completed by Toast ($250.00), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($56.25), Onsite Install ($400.00), Payroll ($0.00), Payroll Essentials Onboarding ($250.00), Printing Hub (US) ($16.35), Printing Hub Power Supply (NA) ($3.03), Pronto 8 Port Switch Non POE ($17.21), Pronto Router ($29.32), Routers ($0.00), Software Monthly Subscription ($76.50), Switches ($0.00), Third Party Delivery Integrations Package ($0.00), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Pro ($0.00), Toast Flex KDS 22"" G2 ($0.00), Toast Flex Receipt Printer G3 ($0.00), Toast Flex Terminal 14"" G3 ($0.00), Toast Payroll Essentials ($50.00), Toast Welcome Kit ($0.00), UberEats Integration ($30.00)"
aebb6abbfa86b95e10aca096dfd6affe,2026-02-27,Bayou City Seafood & Pasta - Parent Account,001PV00002W7sOPYAZ,Cole Lelli,ACCOUNTANT-B Bayou City Seafood & Pasta - Parent Account - Payroll - Parent,Closed Won,Guest Pro,,Payroll,450.0,"Employee Cloud Mobile App ($0.00), Paycard Partnership ($0.00), Payroll ($0.00), Payroll Essentials Onboarding ($200.00), Restaurant Insurance powered by NEXT — Referral ($0.00), Toast Pay Card ($0.00), Toast PayOut ($0.00), Toast Payroll - Shipping Per Package ($20.00), Toast Payroll Essentials ($450.00)"
c4a078875ef2542e740266c00ba5e1c5,2026-02-27,Fazmoz Caribbean Cuisine Parent,0013c00001p0rAuAAI,Emma Wiley,Fazmoz Caribbean Cuisine Payroll,Closed Won,Guest Pro,,Payroll,49.0,"Payroll ($0.00), Payroll Essentials Onboarding ($187.50), Toast Payroll Essentials - Monthly Software Minimum per Location ($49.00)"
bb469fbe07d5cf5c056774e291d86b95,2026-02-27,Cactus Canyon,0014W00003MgJ93QAF,Kyle Wearner,Amendment for contract #00435396,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),99.99,"Catering and Events ($0.00), Toast Catering and Events ($57.14), Toast Catering and Events Management Pro ($0.00), Upgrade to Toast Catering and Events Pro ($42.85)"
3620078dbddbb76ae887ffd26bb62b5b,2026-02-27,Baja Mex Grill - Grapevine,001C000001hEjXLIA0,Kyle Wearner,Baja Mex Grill - Grapevine- TM suite,Closed - Lost,Guest Pro,,Existing Business (Upsell),0.0,
c426c41402ae9d014bd7434842817250,2026-02-27,Thai Cottage - Sugar Land,001PV00001Kk30VYAR,Cole Lelli,Thai Cottage - Sugar Land - C&E pro/ Ads/ guest consult,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),99.0,"Additional Onboarding Products ($0.00), Catering and Events ($0.00), Guided Guest Activation ($125.00), Toast Advertising Essentials ($0.00), Toast Catering and Events ($56.57), Toast Catering and Events Management Pro ($0.00), Upgrade to Toast Catering and Events Pro ($42.43)"
cbb211941510e42d631088d77721139a,2026-02-27,Dirty Birds Ocean Beach,0013c00001p2U0EAAU,Madison Matthews,Amendment for contract #00754613 Dirty Birds Ocean Beach <UPSELL HW>,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),0.0,"14"" Flex 3 Terminal w/ Toast Tap (DA), Printing Hub ($0.00), 22"" Toast Flex for Kitchen with Wall Mount ($0.00), Card Reader ($0.00), Kitchen Impact Printer ($0.00), Printing Hub (US) ($0.00), Toast Flex KDS 22"" G2 ($0.00), Toast Flex Receipt Printer G3 ($0.00), Toast Flex Terminal 14"" G3 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($0.00), Toast Kitchen Printer ($0.00), Toast Tap (Direct Attach) customer facing packaging (single reader per box) ($0.00)"
15dddb780b5c60fa7ac006f189511061,2026-02-27,The Grill - Parent,001PV00002vClnjYAC,Mat Szabo,The Grill Autogenerated POS Payroll,Closed Won,Guest Pro,,Payroll,49.0,"Payroll ($0.00), Payroll Essentials Onboarding ($250.00), Toast Payroll Essentials - Monthly Software Minimum per Location ($49.00)"
